text,original_filename
Gilat and Cisco collaborating on satellite interface routers,train.csv
Moscow weighs ruble priorities,train.csv
Oil Up a Dollar as Ivan Threatens,train.csv
Sony Group Agrees in Principle to Buy MGM,train.csv
Disney Dissidents Want Eisner Out in 2005,train.csv
Acquisition of Grey Puts Focus on Havas,train.csv
Gateway Shifts Back to Personal Computers,train.csv
Saudi Says OPEC Easing Oil Price Pressure,train.csv
Sony and Partners Agree To Acquire MGM,train.csv
US Airways cash relief,train.csv
Hurricane Ivan #39;s twists force oil prices higher,train.csv
OPEC kingpin argues against raising quotas or price band,train.csv
Walker on the wild side,train.csv
Cisco Cements Walkie-Talkie Deal,train.csv
Update 2: Huntsman Corp. Attempts to Go Public,train.csv
Krispy Kreme: Auditor Won't OK Figures,train.csv
Opposition to Disney step down,train.csv
Sony Agrees to Buy MGM for Nearly \$5 Billion,train.csv
Back to School for Wal-Mart,train.csv
UPDATE 2-Atkins hires turnaround firm amid low-carb glut,train.csv
OPEC meets to decide production quota,train.csv
Zeng Outlines Vision For The Chinese Economy,train.csv
Rogers Communications to pay \$1.77B for AT amp;T stake in Rogers &lt;b&gt;...&lt;/b&gt;,train.csv
Sony Group Set to Buy MGM; Time Warner Drops Its Bid,train.csv
Macy #39;s to go nationwide,train.csv
MGM Agrees to Be Bought for \$12/Share,train.csv
Sun Micro Revises Net Down -Filing,train.csv
US Airways to Skip Pension Payment (Reuters),train.csv
MGM Agrees to Be Bought for \$12/Share,train.csv
Sony Group Agrees in Principle to Buy MGM (Reuters),train.csv
Crude oil prices climb on fears of Hurricane Ivan #39;s path,train.csv
Developing the economy in a sustainable way,train.csv
Macys name goes national,train.csv
BAE unveils \$600m takeover deal as it targets growth in US,train.csv
Celebrities join family in plea for Quattrone,train.csv
UPDATE 2-US budget gap narrows in August -Treasury Dept,train.csv
Sony Group Agrees in Principle to Buy MGM,train.csv
Dollar Stuck in Well-Worn Ranges,train.csv
MGM loses a bidder as price rises,train.csv
Sony Group Agrees in Principle to Buy MGM,train.csv
Techs Lead as Tokyo Stocks Move Higher,train.csv
Crude Oil Steady After Rising as Ivan Disrupts US Gulf Output,train.csv
Bayer refit leads to US sales pact,train.csv
BAE adds DigitalNet to US assets,train.csv
"Techs, Miners Help Nikkei Rise 0.3 Pct",train.csv
U.S. Wants to Cancel Poorest Nations' Debt,train.csv
Congressman to Push for Tougher Pension Rules,train.csv
"Probe Links Pinochet,  Allbritton",train.csv
Sony-Led Group Agrees to Buy MGM Film Studio for \$2.9 Billion,train.csv
European shares gain strength,train.csv
Stocks Climb As Profit Worries Ease,train.csv
Ivan #39;s approach ignites energy prices,train.csv
China moves closer towards a market economy,train.csv
8 Firms Vie for Pieces of Air Force Contract,train.csv
Stocks higher as profit worries ease,train.csv
Sony Group Agrees to Buy MGM,train.csv
"Techs, Miners Help Tokyo Market Advance",train.csv
Dollar Treads Water as U.S. Data Awaited,train.csv
Macy #39;s name to go on all Federated stores,train.csv
Quattrone Asks Appeals Court To Seal Some Support Letters,train.csv
"Time Warner: Lights, Camera, Inaction",train.csv
The Incredible Lightness of Being OPEC,train.csv
Will Disney keep key partnerships?,train.csv
U.S.: High Oil Price Due to Supply Fears,train.csv
Small Business Optimism Still Strong,train.csv
Sorting Out The Winners if US Airways Doesn't Survive,train.csv
An Outsider's Grim Prognosis for Pension Agency,train.csv
Sony-Led Group Makes a Late Bid to Wrest MGM From Time Warner,train.csv
US Airways Tries to Reorganize for a 2nd Time,train.csv
Stocks End Slightly Higher as Profit Worries Ease,train.csv
Sony jumps on MGM after Time Warner drops bid,train.csv
Federated betting on Macy #39;s name,train.csv
A Hedge Fund Master Receives Unwanted Attention,train.csv
Oil Prices Surge as Ivan Threatens Gulf of Mexico,train.csv
"Small Business Optimism on Economic Growth Drops, Survey Shows",train.csv
Small Business Optimism Still Strong (Reuters),train.csv
U.S.: High Oil Price Due to Supply Fears,train.csv
Ex-Banker Asks Appeals Court to Seal Letters,train.csv
 #39;); //-- gt; Eye On Stocks,train.csv
Enron to pay \$321 million in pensions,train.csv
U.S. Company Hiring Seen Up from Year Ago (Reuters),train.csv
Sony Group Agrees to Buy MGM,train.csv
Oil Eyes \$44 as Hurricane Nears Gulf,train.csv
U.S. Company Hiring Seen Up from Year Ago,train.csv
Ivan intensifies terrible hurricane year for insurers,train.csv
Bankrupt US Airways Faces Cash Peril,train.csv
Suzuki to manage Maruti #39;s diesel engine mfg plant,train.csv
Bayer leads Europe stocks higher,train.csv
Judge lets airline tap loan for operations,train.csv
Oil Eyes \$44 as Hurricane Nears Gulf,train.csv
Say bon voyage to Bon March name,train.csv
Schering-Plough lands quartet of Bayer drugs,train.csv
Hiring seen improving a bit,train.csv
Nation #39;s Cotton Crop May Exceed Records,train.csv
A statistical nod to cubicle workers,train.csv
Gateway to cut back selling electronics; to focus on core PCs,train.csv
County #39;s jobless rate dives in August,train.csv
Australian business confidence dips as survey shows growth still strong (AFP),train.csv
Sony Group to Buy MGM,train.csv
Metcash surprises with bid for Foodland chain,train.csv
US Company Hiring Seen Up from Year Ago,train.csv
"US, Europe trade officials to discuss Airbus-Boeing dispute US &lt;b&gt;...&lt;/b&gt;",train.csv
China reports soaring oil imports,train.csv
American hits the airwaves,train.csv
Back in the game,train.csv
2 gas plants needed for N.E.,train.csv
Hiring seen improving a bit,train.csv
OPEC's influence may be waning,train.csv
A rose is a rose -- except when it's a stereo speaker,train.csv
Pair urges Disney CEO search,train.csv
A naming-rights offer writ small,train.csv
Krispy Kreme quarterly report delayed,train.csv
Short-term T-bill rates mixed,train.csv
Monster in the house,train.csv
OPEC May Weigh Cutting Some Production,train.csv
Critics Call for Early Ouster of Disney Chief,train.csv
Techs build on Friday #39;s gains,train.csv
Macy #39;s name to supplant Burdines,train.csv
French Connection sticks by FCUK,train.csv
Tech investors see sunnier days ahead,train.csv
Pension Agency May Go Broke by 2020 (Reuters),train.csv
Pension Agency May Go Broke by 2020,train.csv
Sony bags MGM film biz for 4.8B,train.csv
Sony captures legendary Hollywood studio,train.csv
Quattrone battling trial judge,train.csv
Oil Platforms in Gulf Make Ready for Ivan,train.csv
US Judge Casts Doubt on EU Evidence on Oracle,train.csv
Vivendi Universal reports big loss in second quarter,train.csv
The Choice on the Deficit,train.csv
Nikkei Back at Level Before Weak Data,train.csv
Vivendi Net Loss Up,train.csv
"From: Tom Maheras, Head of Global Capital Markets, GCIB",train.csv
Clothing Helps Lower Inflation,train.csv
Saudi Resist OPEC Quota Increase (Reuters),train.csv
Chain Store Sales Increase Slightly (Reuters),train.csv
Pier 1 Second-Quarter Profit Falls (Reuters),train.csv
Stocks to Watch,train.csv
Oil Climbs as Ivan Approaches U.S.,train.csv
Saudi Resist OPEC Quota Increase,train.csv
Chain Store Sales Increase Slightly,train.csv
Vivendi Net Loss Widens,train.csv
"Euro Slips After ZEW, Dollar Awaits Data",train.csv
Hopes rise for Alitalia rescue,train.csv
Oil price up on hurricane fears,train.csv
Volvo in worldwide vehicle recall,train.csv
Sony Corp. acquires MGM Studios for \$5 billion,train.csv
Report: Weinsteins Looking to Stay with Disney,train.csv
Bayer seeks to find remedy with US alliance,train.csv
UK inflation rate falls,train.csv
Macy #39;s supplants venerable names,train.csv
Survey: Region job outlook among tops in US,train.csv
Citigroup Regrets Bond Trades That Led to UK Probe (Update2),train.csv
Feds reopen probe of Honda CR-V fires,train.csv
"17,000 Enron pension holders to get paid in full",train.csv
Yukos saga gives pause to foreign investors in Russia: IMF &lt;b&gt;...&lt;/b&gt;,train.csv
Venezuela Minister Opposes Increase in OPEC Production Quotas,train.csv
"Ivan, Iraq concerns lift oil",train.csv
Vivendi Universal sees better days ahead in 2004,train.csv
"Before-the-Bell: Taser, Oracle Rise",train.csv
Oracle sees PeopleSoft offer gaining ground,train.csv
Swedish Stock Exchange Halts Trading,train.csv
Sony agrees MGM deal,train.csv
Boots Ends Services Expansion to Focus on Pharmacies (Update1),train.csv
UBS buys arm of Julius Baer,train.csv
"Oil ministers gather in Vienna, oppose high price of oil",train.csv
Controversial Disney boss retiring in 2006,train.csv
Boots axes dentistry and chiropody,train.csv
Storm tracking,train.csv
Citigroup regrets August bond sale-memo,train.csv
"Blue-chip downgrades, higher oil prices pressure stocks",train.csv
U.S. Retail Sales Slip on Auto Weakness,train.csv
Retail Sales Drop in August,train.csv
 Dockers seek conciliation help,train.csv
"Troubled airline still flies, but how long?",train.csv
Pier 1 Imports #39; profit falls 43.3 percent,train.csv
Vivendi Net Loss Widens,train.csv
Sky Team Has Three New Member Airlines,train.csv
Surprise slowdown in UK inflation,train.csv
U.S. Current Account Gap Grows to Record (Reuters),train.csv
U.S. Retail Sales Slip on Auto Weakness (Reuters),train.csv
U.S. Treasuries Falter as Core Sales Rise (Reuters),train.csv
Retail Sales Drop 0.3 Percent in August (AP),train.csv
Kroger Quarterly Profit Slips (Reuters),train.csv
U.S. Treasuries Falter as Core Sales Rise,train.csv
Dollar Down on Record Current Account Gap,train.csv
Kroger Quarterly Profit Slips,train.csv
West Africa currency switch looms,train.csv
Retail Sales Drop 0.3 Percent in August,train.csv
Jobs outlook brightens,train.csv
Carl Zeiss in \$1.1bn deal to purchase Sola,train.csv
Global Markets: Ivan Blows Oil Higher (Reuters),train.csv
Treasuries Slip After Retail Report (Reuters),train.csv
US retail sales down 0.3 percent in August (AFP),train.csv
Hurricanes Hit Office Depot Profit (Reuters),train.csv
Update 2: Swedish Exchange Halts Gambro Trading,train.csv
"Stocks Flat as Oil, Retail Sales Weigh",train.csv
Retail Sales Down; Trade Gap Larger,train.csv
Global Markets: Ivan Blows Oil Higher,train.csv
Offshore tax guru sentenced to six months,train.csv
Treasuries Slip After Retail Report,train.csv
Alcoa Plans to Declare Force Majeure,train.csv
Saudi Arabia Leads OPEC Oil Rush,train.csv
Hurricanes Hit Office Depot Profit,train.csv
UBS in private banking deal,train.csv
Samsung To Pour \$24B into Semi Production,train.csv
"Kroger profit falls, warns on sales",train.csv
Office Depot Won #39;t Meet Analysts #39; Earnings Estimates for 3 Qtr,train.csv
Retail Sales Down; Trade Gap Larger,train.csv
"Stocks Flat as Oil, Retail Sales Weigh",train.csv
Update 1: Kremlin Backs Gazprom Deal,train.csv
LSI Logic Warns,train.csv
"Canon, Toshiba to team on flat panel displays",train.csv
Goldsmith #39;s department store changing names,train.csv
Saudi Arabian violence changed oil prices,train.csv
UPDATE 1-Office Depot warns on profit; hurricanes hurt,train.csv
Stocks Feel Impact of Oil Concerns,train.csv
"Office Depot Warns, Blames Hurricanes",train.csv
Office Depot Cuts Outlook,train.csv
Retail Sales Fall 0.3 in August While Trade Gap Expands,train.csv
Britain #39;s inflation rate falls in August,train.csv
Hopes rise for Alitalia rescue,train.csv
Putin Approves Merger Between Gazprom and Rosneft,train.csv
Saudi Arabia takes credit for lower oil prices,train.csv
Macy #39;s to drop Burdines name,train.csv
Alcoa Plans to Declare Force Majeure (Reuters),train.csv
Alitalia Stock Soars As Hopes Rise on Deal (AP),train.csv
KMart at New High; Price Target Raised (Reuters),train.csv
Vivendi Net Loss Widens,train.csv
Kroger misses mark by 8 cents,train.csv
NBC deal hits Vivendi #39;s results,train.csv
Vivendi says it has turned corner,train.csv
"Stocks Off, Higher Oil Stirs Profit Worry",train.csv
Putin backs Gazprom deal,train.csv
U.S. Companies Plan to Continue Hiring,train.csv
Alcoa to Declare Force Majeure,train.csv
OPEC Members Split on Increasing Output,train.csv
OPEC Weighs Output Increase,train.csv
2007 target for digital TV switch,train.csv
Coming Soon: Mobile TV,train.csv
Russia to take control of gas giant Gazprom,train.csv
UPDATE 2-Real estate carries Intrawest back to profit,train.csv
"Checking In, Sir? (Forbes.com)",train.csv
Direction-Free Data Sends Treasuries Down,train.csv
Saudis balk at quota increase,train.csv
Sendo ends legal dispute with Microsoft,train.csv
Proxim and Symbol make nice,train.csv
Alcoa restarts Jamaica plant but suspends contracts,train.csv
Office Depot cuts profit forecast,train.csv
Ivan Crimps Jamaican Alumina Production,train.csv
"Stocks Near Flat, Worry Over Oil Spike",train.csv
Ivan Crimps Jamaican Alumina Production,train.csv
Poor weather hits US shoppers,train.csv
Proxim settles patent lawsuit with Symbol,train.csv
Putin backs Gazprom shares deal,train.csv
Yahoo Flexes Its Music Muscle,train.csv
WPP #39;s Mega Ad Buy,train.csv
Oracle Eyes PeopleSoft as Meat on the Hoof,train.csv
Sony Close to Acquiring MGM,train.csv
UPDATE 1-McDonald #39;s boosts annual dividend 38 pct,train.csv
Verdict favors World Trade Center leaseholder,train.csv
"Charles Schwab Corp. to Pay \$350,000 Fine",train.csv
Hurricane Ivan blows price of oil higher,train.csv
Weinsteins look to stay with Disney,train.csv
Sony Close to Acquiring MGM,train.csv
Lazarus Disappearing From Western Pa.,train.csv
Kroger #39;s 2Q Earnings Drop Almost \$50M,train.csv
"Charles Schwab fined \$350,000",train.csv
Sun trims fourth-quarter earnings by \$12M,train.csv
USA: Kroger reports lower Q2 earnings,train.csv
"Symbol Tech, Proxim Settle Lawsuit",train.csv
NASD Says Do Your Homework On 529 Plans,train.csv
Tech stocks lead the way,train.csv
Allied Waste lowers earnings forecast a second time,train.csv
Hurricanes Hurt Office Depot's Profit,train.csv
"Kroger Profit Falls, Warns on Sales",train.csv
Dollar Slips on Current Account Deficit,train.csv
"KLM, Northwest And Continental Join Skyteam Alliance",train.csv
Grocer Takes a Tumble,train.csv
Economy-Stock Market Link Can Be Confusing (AP),train.csv
"Schwab Paying  #36;350,000 Fine in Settlement (AP)",train.csv
Experts Link Some Drugs to Teen Suicide,train.csv
Office Depot Misses School,train.csv
Iraq Pledges to Improve Oil Security,train.csv
"Schwab Paying \$350,000 Fine in Settlement",train.csv
WPP wins  #39;750m #39; US takeover bid,train.csv
Vivendi losses surge,train.csv
"Continental, KLM, NWA join SkyTeam",train.csv
Q2 #39;s current-account deficit widens to record \$166.2 bln,train.csv
Smith Takes a Pounding,train.csv
ALITALIA: AGREEMENT WITH PILOTS #39; UNION FALLS THROUGH,train.csv
"Symbol, Proxim settle WLAN patent case",train.csv
Sony Buys MGM in \$12 per share deal,train.csv
Intrawest enjoys strong finish to fiscal year,train.csv
Experts Link Some Drugs to Teen Suicide (Reuters),train.csv
"McDonald's Raises Dividend, Shares Climb",train.csv
"Hurricane, Oil Worries Pressure Stocks",train.csv
Sony Bags a Lion,train.csv
"Proxim, Symbol Settle Patent Dispute",train.csv
Second-guessing the Fed,train.csv
S amp;P may cut Interpublic Group of Cos corp credit,train.csv
Current Account Gap Weakens Dollar,train.csv
Nine Antidepressants Raise Suicide Concern -Panel,train.csv
"Schwab settles with SEC for \$350,000",train.csv
Vivendi Flashes V for Victory,train.csv
"Study: 400,000 IT jobs lost since 2001",train.csv
Business Outspends Gov #39;t When It Comes To Info-Tech Services,train.csv
Atkins slims down in face of competition,train.csv
Lazarus-Macy #39;s to become Macy #39;s,train.csv
Oil Climbs as Hurricane Ivan Nears U.S.,train.csv
Oil Company Mergers Hurt Consumers-Group,train.csv
