1404	close eye sweetie jim hurt jacqui episode wildfire	test	forestfires
1405	probably going come amp toss water bottle people	train	forestfires
1406	rinmoge omg sudden terrible storm also flood warning everything big th	test	floods
1407	flash flood alert woke morning thanks	train	floods
1408	ordered uber go school final exam get find school cancelled maaatteee get rekt cyclone debbie	train	hurricanes
1409	people missing raging wildfire across california	train	forestfires
1410	yep felt one	train	earthquakes
1411	small earthquake hit convinced san andreas fault going rupture	train	earthquakes
1412	watch massive wildfire forcing entire city evacuate continues raging canada	train	forestfires
1413	lightning thunder amp strong wind airlie beach virgin flight cancelled tomorrow amp fri tourist longing escape	train	hurricanes
1414	fog unhealthy wildfire smoke kstp jyuhaskstp tell u wind blow away	test	forestfires
1415	wow neighbor window broken tonight earthquake	train	earthquakes
1416	canada wildfire image show fort mcmurray devastation	dev	forestfires
1417	heavy rain thunderstorm bring flooding nyc	train	floods
1418	nobody care bout hurricane right get good hope ya house flood	train	floods
1419	woke long message amp flood notification really missed lol	train	floods
1420	money shot eye debbie right brisbane	train	hurricanes
1421	rio ricotx always flood	dev	floods
1422	picture damage caused australia cyclone debbie	train	hurricanes
1423	live cyclone affected area like war zone debbie downgraded tropical low	train	hurricanes
1424	ya feel one	train	earthquakes
1425	queenslanders coping cyclone debbie	test	hurricanes
1426	reunite dog saturday temporarily actually going flood place tear	test	floods
1427	slow gentle earthquake el cerrito	test	earthquakes
1428	flood color came beautiful day u	train	floods
1429	big as jolt	train	earthquakes
1430	goodluck wildfire girl reppin state today kick butt c	train	forestfires
1431	ready job interview yes ready deal huge downpour thanks ex cyclone debbie	train	hurricanes
1432	school cancelled due cyclone debbie debbie tha real mvp c	train	hurricanes
1433	canada wildfire could double size saturday	train	forestfires
1434	risk disaster due heavy rain please pay attention river flooding landslide particular	train	floods
1435	guy flood basement know talking loud whole terminal hea	train	floods
1436	rolling coverage ex tropical debbie	train	hurricanes
1437	mryannagy least flash flood event went drought rainy season g	train	floods
1438	way north iron range smoke babbitt hout lake wildfire thick guy target viginia said k evacuated	train	forestfires
1439	always da reason	train	forestfires
1440	saved flood safe grandma	train	floods
1441	breakfast creek newmarket enough abcemergency abcbrisbane harriettatham lachharro	train	hurricanes
1442	fuck bitchass earthquake soup spilled	train	earthquakes
1443	stay safe qld bridge still operational avoid travel	train	hurricanes
1444	phone stop going like damn bitch know flood warning area got alert first damn time	train	floods
1445	recent flooding provided glimpse natural cycle resaca given historic matamoros poi	train	floods
1446	keywords earthquake san francisco small	train	earthquakes
1447	school closed brisbane brace nightmare cyclone debbie via	train	hurricanes
1448	messi right wing flood ball scrub left	train	floods
1449	americafirst loudobbs wake varney muslim setting fire ten thousand woodland california u gov hiding	train	forestfires
1450	road destroyed floodwater airlie beach	train	hurricanes
1451	fort mcmurray fire know day resident escaped roaring wildfire canadian city	train	forestfires
1452	alberta wildfire official wind pushed fire southeast anzac long	train	forestfires
1453	nice earthquake thanks california	train	earthquakes
1454	earlier wildfire near youngstown still producing smoke hazardous driving condition near camp flower road	train	forestfires
1455	fayemi receives certificate return osinbajo visit katsina flood victim	train	floods
1456	course soon get ready work decides come flood	dev	floods
1457	sandman hq day left time flood petition need completed kicked	train	floods
1458	deadly california wildfire destroy home business via youtube	dev	forestfires
1459	help people affected sm word debbie go affected community news mail	train	hurricanes
1460	flash flood warning right careful driving people	train	floods
1461	resident seen evacuating smoke wildfire alberta canada grows behind	train	forestfires
1462	school get cancelled rain cyclone debbie	train	hurricanes
1463	lawwwwddd almost ran outside breastfeeding	train	earthquakes
1464	ironically microcosmic gluttony society	train	forestfires
1465	shark sandbag surfing cyclone debbie brings flood queensland cnni	train	hurricanes
1466	two death reported sonoma county brings death toll wildfire ravage northern california repor	train	forestfires
1467	picture deadly wildfire ravage california wine country via cnnphotos	train	forestfires
1468	helicopter truck set remove thousand north canadian wildfire	train	forestfires
1469	whenever make flood food family super grateful like could every week	train	floods
1470	swarajyamag yogi asks shiva give even flood	train	floods
1471	pretty good sized earthquake oakland	test	earthquakes
1472	evacuation continue wildfire struck alberta	train	forestfires
1473	au news sydney weather wet wild condition ahead ex cyclone debbie drift south sydney morning	test	hurricanes
1474	water rise logancc great know recoveryqld team helping affected	test	hurricanes
1475	like flood today hat needed since drought	train	floods
1476	instead assad missile hunting wildfire ember rained orient news	dev	forestfires
1477	could feel heat back neck global news reporter fort mcmurray wildfire	train	forestfires
1478	sure james baker love watching bayou flood front row seat water peaked ba	train	floods
1479	report almost tropical cyclone level scary enough poor folk north going thru	train	hurricanes
1480	caseyconway yep calling cyclone debbie b	test	hurricanes
1481	never seen school beach public transport university closed like ever cyclone debbie rough	train	hurricanes
1482	yeah guess say mother earth crush always make basement flood letting know wet	train	floods
1483	heavy rain wreaking havoc across queensland today remnant ex tropical cyclone debbie move	train	hurricanes
1484	sharp earthquake sf maybe ish	train	earthquakes
1485	well someone going help back water	test	hurricanes
1486	holy shit short strong earthquake	train	earthquakes
1487	atleast dead missing wildfire wine country northern california	train	forestfires
1488	critter care greatly appreciated fort mcmurray wildfire evacuee	train	forestfires
1489	view office leftover never seen much water life	train	hurricanes
1490	look like thin ban wildfire smoke	train	forestfires
1491	big california mood feeling earthquake thinking anything	dev	earthquakes
1492	unsure earthquake upstairs neighbor	dev	earthquakes
1493	hamilton island left decimated cyclone debbie hundred people stranded island battle	train	hurricanes
1494	body found ex cyclone debbie flood	dev	hurricanes
1495	frednorth kelwood bahahhaha mine even damn one flood leaked	train	floods
1496	youcanbethestar torrential rain cyclone debbie still thinking snatching cunt	dev	hurricanes
1497	see hear thought prayer mind go immediately craven duplicity republican n	train	forestfires
1498	tripping earthquake hayward	train	earthquakes
1499	ghostgirlgrtngs construction fix flood damage place	train	floods
1500	believealive beliiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii yea qld cyclone debbie nsw	train	hurricanes
1501	watch young heart fade flood flood	dev	floods
1502	interesting creature washed gc beach ex tropical cyclone debbie departed	train	hurricanes
1503	ether demon therevwas earthquake	train	earthquakes
1504	wish could bunch time hopefully everyone ok nightmare	train	forestfires
1505	check latest post ex cyclone debbie force mass closure queensland school	train	hurricanes
1506	magnitude earthquake km ene cape yakataga alaska	train	earthquakes
1507	smell smoke outside morning alone smoke wildfire northern minnesota worked	train	forestfires
1508	new james taylor california song seen fire seen rain fire really causing pain	train	forestfires
1509	another earthquake brought hannahtienken cc sarahburchfield	test	earthquakes
1510	trippin feel lil earthquake	train	earthquakes
1511	national art centre collect donation support victim wildfire tonight performance royal wood	train	forestfires
1512	idea flood idea drought sure worse	train	floods
1513	rodydu rt teddyboylocsin two day traffic sure massive rain flood traffic slow moved take	train	floods
